Row_Id,Order Id,Order Date,Customer Fname,Customer Lname,Category Name,Customer Segment,Order Items,Market Region,Additional Order items,Customer City,Customer Country,Customer Id,Customer State,Customer Zipcode,Order Region,Order Quantity,Sales,Profit Per Order
C_59296_14709,59296,15-05-2017,Michelle,Wooten,Golf Shoes,Corporate,Golf Shoes,LATAM,Golf Shoes,Washington,United States,4988,DC,20009,South America,5,108,34.54000092
C_61411_14710,61411,15-06-2017,Mary,Demir,Water Sports,Corporate,Water Sports,LATAM,Water Sports,Brooklyn,United States,1725,NY,11208,South America,5,450,80.36000061
C_53851_14711,53851,25-02-2017,Cynthia,Ellison,Fishing,Corporate,Fishing,LATAM,Fishing,Orlando,United States,4793,FL,32822,Caribbean,5,399.980011,147.1900024
C_60366_14712,60366,31-05-2017,Mary,Marie,As Seen on  TV!,Corporate,As Seen on  TV!,LATAM,As Seen on  TV!,Richmond,United States,6229,IN,47374,Central America,5,99.98999786,9.039999962
C_54241_14713,54241,03-02-2017,Emily,Mull,Fishing,Corporate,Fishing,LATAM,Fishing,Ontario,United States,1263,CA,91764,South America,5,399.980011,108.1500015
C_51396_14714,51396,20-01-2017,Jason,Ballentine,Cleats,Corporate,Cleats,LATAM,Cleats,Long Beach,United States,2741,CA,90805,Central America,5,59.99000168,11.25
C_59676_14715,59676,21-05-2017,Kimberly,Lucas,Cleats,Corporate,Cleats,LATAM,Cleats,Allentown,United States,5390,PA,18103,Central America,5,59.99000168,2.789999962
C_60026_14716,60026,26-05-2017,Mary,Gainer,Men's Footwear,Corporate,Men's Footwear,LATAM,Men's Footwear,York,United States,5804,PA,17404,Central America,5,129.9900055,12.18999958
C_61411_14717,61411,15-06-2017,Mary,Crebassa,Golf Gloves,Corporate,Golf Gloves,LATAM,Golf Gloves,Brooklyn,United States,1725,NY,11208,South America,5,179.9900055,41.84999847
C_60552_14718,60552,06-02-2017,Mary,Lonsdale,Indoor/Outdoor Games,Corporate,Indoor/Outdoor Games,LATAM,Indoor/Outdoor Games,North Bergen,United States,3884,NJ,7047,Central America,5,49.97999954,8.149999619
C_54587_14719,54587,03-07-2017,David,Gordon,Indoor/Outdoor Games,Corporate,Indoor/Outdoor Games,LATAM,Indoor/Outdoor Games,Salt Lake City,United States,4942,UT,84119,South America,5,49.97999954,-5.650000095
C_54797_14720,54797,03-10-2017,Mary,Foster,Women's Apparel,Corporate,Women's Apparel,LATAM,Women's Apparel,Lancaster,United States,6877,PA,17602,Caribbean,5,50,23.27000046
C_59417_14721,59417,17-05-2017,Kevin,Ludwig,Baseball & Softball,Corporate,Baseball & Softball,LATAM,Baseball & Softball,Chapel Hill,United States,3737,NC,27514,Central America,5,159.9900055,50.68000031
C_52707_14722,52707,02-08-2017,Elizabeth,Smayling,Indoor/Outdoor Games,Corporate,Indoor/Outdoor Games,LATAM,Indoor/Outdoor Games,Bloomfield,United States,8501,NJ,7003,Central America,5,49.97999954,4.349999905
C_59417_14723,59417,17-05-2017,Kevin,Blumstein,Water Sports,Corporate,Water Sports,LATAM,Water Sports,Chapel Hill,United States,3737,NC,27514,Central America,5,450,54.88000107
C_54587_14724,54587,03-07-2017,David,Stivers,Cleats,Corporate,Cleats,LATAM,Cleats,Salt Lake City,United States,4942,UT,84119,South America,5,59.99000168,25.87000084
C_55662_14725,55662,23-03-2017,Lisa,Liston,Fishing,Corporate,Fishing,LATAM,Fishing,Lake Forest,United States,2407,CA,92630,Central America,5,399.980011,-77.59999847
C_60067_14726,60067,26-05-2017,Angela,Steele,Water Sports,Corporate,Water Sports,LATAM,Water Sports,San Marcos,United States,11308,CA,92069,Central America,5,450,31.62000084
C_52707_14727,52707,02-08-2017,Elizabeth,Zandusky,Lacrosse,Corporate,Lacrosse,LATAM,Lacrosse,Bloomfield,United States,8501,NJ,7003,Central America,5,24.98999977,9.699999809
C_60552_14728,60552,06-02-2017,Mary,Kampe,Water Sports,Corporate,Water Sports,LATAM,Water Sports,North Bergen,United States,3884,NJ,7047,Central America,5,450,12.22000027
C_57607_14729,57607,20-04-2017,Mary,Dominguez,Men's Footwear,Corporate,Men's Footwear,LATAM,Men's Footwear,Los Angeles,United States,2666,CA,90033,South America,5,129.9900055,-214.3500061
C_60217_14730,60217,29-05-2017,Mary,Sperren,Fishing,Corporate,Fishing,LATAM,Fishing,Phoenix,United States,97,AZ,85008,Central America,5,399.980011,186.1900024
C_55427_14731,55427,20-03-2017,Eugene,Sievert,Camping & Hiking,Corporate,Camping & Hiking,LATAM,Camping & Hiking,Washington,United States,12137,DC,20011,Central America,5,299.980011,32.20000076
C_60552_14732,60552,06-02-2017,Mary,Zandusky,Men's Footwear,Corporate,Men's Footwear,LATAM,Men's Footwear,North Bergen,United States,3884,NJ,7047,Central America,5,129.9900055,13.88000011
C_53447_14733,53447,19-02-2017,Katherine,Sunley,Fishing,Corporate,Fishing,LATAM,Fishing,San Diego,United States,5497,CA,92115,South America,5,399.980011,-277.0599976
C_60217_14734,60217,29-05-2017,Mary,Fjeld,Camping & Hiking,Corporate,Camping & Hiking,LATAM,Camping & Hiking,Phoenix,United States,97,AZ,85008,Central America,5,299.980011,94.30000305
C_60552_14735,60552,06-02-2017,Mary,Brown,Men's Footwear,Corporate,Men's Footwear,LATAM,Men's Footwear,North Bergen,United States,3884,NJ,7047,Central America,5,129.9900055,54.40000153
C_54327_14736,54327,03-04-2017,Mary,Gonzalez,Water Sports,Corporate,Water Sports,LATAM,Water Sports,San Diego,United States,8358,CA,92105,Central America,5,450,74.62000275
C_55427_14737,55427,20-03-2017,Eugene,Bertelson,Water Sports,Corporate,Water Sports,LATAM,Water Sports,Washington,United States,12137,DC,20011,Central America,5,450,47.3199997
C_56387_14738,56387,04-03-2017,Arthur,Radford,Men's Footwear,Corporate,Men's Footwear,LATAM,Men's Footwear,Chicago,United States,319,IL,60623,Central America,5,129.9900055,38.43999863
C_60787_14739,60787,06-06-2017,Peter,Abelman,Men's Footwear,Corporate,Men's Footwear,LATAM,Men's Footwear,Santa Ana,United States,4119,CA,92704,South America,5,129.9900055,36.61999893
C_57607_14740,57607,20-04-2017,Mary,Blanton,Water Sports,Corporate,Water Sports,LATAM,Water Sports,Los Angeles,United States,2666,CA,90033,South America,5,450,45
C_52732_14741,52732,02-08-2017,Patrick,Holt,Water Sports,Corporate,Water Sports,LATAM,Water Sports,New Haven,United States,842,CT,6511,South America,5,450,-12.77999973
C_51442_14742,51442,20-01-2017,Susan,Ducich,Water Sports,Corporate,Water Sports,LATAM,Water Sports,Miami,United States,10199,FL,33162,Caribbean,5,450,63.36000061
C_54652_14743,54652,03-08-2017,Jerry,McClure,Fishing,Corporate,Fishing,LATAM,Fishing,Elgin,United States,6962,IL,60123,Caribbean,5,399.980011,91.51999664
C_55427_14744,55427,20-03-2017,Eugene,Gerbode,Cleats,Corporate,Cleats,LATAM,Cleats,Washington,United States,12137,DC,20011,Central America,5,59.99000168,-78.29000092
C_54587_14745,54587,03-07-2017,David,Grinstein,Fishing,Corporate,Fishing,LATAM,Fishing,Salt Lake City,United States,4942,UT,84119,South America,5,399.980011,90.48000336
C_57642_14746,57642,21-04-2017,Joyce,Wallace,Women's Apparel,Corporate,Women's Apparel,LATAM,Women's Apparel,Cleveland,United States,10258,OH,44130,South America,5,50,11.05000019
C_56387_14747,56387,04-03-2017,Arthur,Huffman,Water Sports,Corporate,Water Sports,LATAM,Water Sports,Chicago,United States,319,IL,60623,Central America,5,450,72.23999786
C_53837_14748,53837,24-02-2017,Harold,Sheldon,Camping & Hiking,Corporate,Camping & Hiking,LATAM,Camping & Hiking,Lewisville,United States,1561,TX,75067,Central America,5,299.980011,-82.90000153
C_54587_14749,54587,03-07-2017,David,Sundaresam,Camping & Hiking,Corporate,Camping & Hiking,LATAM,Camping & Hiking,Salt Lake City,United States,4942,UT,84119,South America,5,299.980011,85.16999817
C_59472_14750,59472,18-05-2017,William,Herrera,Camping & Hiking,Corporate,Camping & Hiking,LATAM,Camping & Hiking,Crystal Lake,United States,1638,IL,60014,South America,5,299.980011,52.79999924
C_57232_14751,57232,15-04-2017,James,Staebel,Men's Footwear,Corporate,Men's Footwear,LATAM,Men's Footwear,Moreno Valley,United States,713,CA,92557,Central America,5,129.9900055,58.5
C_52547_14752,52547,02-06-2017,Mary,Jones,Camping & Hiking,Corporate,Camping & Hiking,LATAM,Camping & Hiking,Dearborn,United States,12397,MI,48126,Central America,5,299.980011,37.5
C_53047_14753,53047,13-02-2017,Mary,Hernandez,Fishing,Corporate,Fishing,LATAM,Fishing,Fond Du Lac,United States,11012,WI,54935,Central America,5,399.980011,135.1900024
C_57502_14754,57502,19-04-2017,Mary,Braxton,Men's Footwear,Corporate,Men's Footwear,LATAM,Men's Footwear,Jacksonville,United States,2441,NC,28540,South America,5,129.9900055,40.68999863
C_58817_14755,58817,05-08-2017,Christian,O'Connell,Camping & Hiking,Corporate,Camping & Hiking,LATAM,Camping & Hiking,Salt Lake City,United States,9875,UT,84119,Caribbean,5,299.980011,44.54999924
C_55582_14756,55582,22-03-2017,Gerald,Reiter,Cleats,Corporate,Cleats,LATAM,Cleats,Miami,United States,11306,FL,33177,Central America,5,59.99000168,5.940000057
C_52637_14757,52637,02-07-2017,Jack,Eno,Water Sports,Corporate,Water Sports,LATAM,Water Sports,Columbia,United States,7016,MO,65203,South America,5,450,39.59999847
C_51827_14758,51827,26-01-2017,Mary,Pistek,Men's Footwear,Corporate,Men's Footwear,LATAM,Men's Footwear,El Paso,United States,3406,TX,79927,South America,5,129.9900055,-27.40999985
C_58722_14759,58722,05-07-2017,Margaret,Prichep,Trade-In,Corporate,Trade-In,LATAM,Trade-In,Bakersfield,United States,10472,CA,93307,Caribbean,5,249.9900055,-15.43000031
C_57737_14760,57737,22-04-2017,Thomas,Barroso,Fishing,Corporate,Fishing,LATAM,Fishing,Flushing,United States,5024,NY,11355,Caribbean,5,399.980011,117.5899963
C_55587_14761,55587,22-03-2017,Ryan,Hansen,Camping & Hiking,Corporate,Camping & Hiking,LATAM,Camping & Hiking,Costa Mesa,United States,2829,CA,92626,Central America,5,299.980011,-470.3699951
C_61002_14762,61002,06-09-2017,Lauren,Patt,Fishing,Corporate,Fishing,LATAM,Fishing,Aurora,United States,5476,CO,80010,Central America,5,399.980011,-23.12999916
C_57342_14763,57342,17-04-2017,Mary,Wardle,Men's Footwear,Corporate,Men's Footwear,LATAM,Men's Footwear,Honolulu,United States,2769,HI,96817,Central America,5,129.9900055,-14.39999962
C_55987_14764,55987,28-03-2017,Shirley,Molinari,Men's Footwear,Corporate,Men's Footwear,LATAM,Men's Footwear,Detroit,United States,4834,MI,48219,Central America,5,129.9900055,9.550000191
C_56132_14765,56132,30-03-2017,Aaron,Elijah,Men's Footwear,Corporate,Men's Footwear,LATAM,Men's Footwear,Annandale,United States,3308,VA,22003,Central America,5,129.9900055,58.59999847
C_60467_14766,60467,06-01-2017,Mary,Crowe,Men's Footwear,Corporate,Men's Footwear,LATAM,Men's Footwear,Huntington Park,United States,5175,CA,90255,South America,5,129.9900055,46.24000168
C_57117_14767,57117,13-04-2017,Katherine,Webber,Fishing,Corporate,Fishing,LATAM,Fishing,Escondido,United States,10643,CA,92025,Central America,5,399.980011,126.0899963
C_61002_14768,61002,06-09-2017,Lauren,Braun,Fishing,Corporate,Fishing,LATAM,Fishing,Aurora,United States,5476,CO,80010,Central America,5,399.980011,-11.25
C_55582_14769,55582,22-03-2017,Gerald,Prost,Camping & Hiking,Corporate,Camping & Hiking,LATAM,Camping & Hiking,Miami,United States,11306,FL,33177,Central America,5,299.980011,18.32999992
C_55582_14770,55582,22-03-2017,Gerald,Merwin,Men's Footwear,Corporate,Men's Footwear,LATAM,Men's Footwear,Miami,United States,11306,FL,33177,Central America,5,129.9900055,-88.26000214
C_60467_14771,60467,06-01-2017,Mary,Catlett,Men's Footwear,Corporate,Men's Footwear,LATAM,Men's Footwear,Huntington Park,United States,5175,CA,90255,South America,5,129.9900055,12.60999966
C_52637_14772,52637,02-07-2017,Jack,Donatelli,Camping & Hiking,Corporate,Camping & Hiking,LATAM,Camping & Hiking,Columbia,United States,7016,MO,65203,South America,5,299.980011,96.01999664
C_57387_14773,57387,17-04-2017,Paul,Akin,Cleats,Corporate,Cleats,LATAM,Cleats,Brooklyn,United States,7162,NY,11219,South America,5,59.99000168,-157.1100006
C_60162_14774,60162,28-05-2017,Mary,Holden,Men's Golf Clubs,Corporate,Men's Golf Clubs,LATAM,Men's Golf Clubs,Brooklyn,United States,7528,NY,11209,South America,5,134.9900055,-62.84999847
C_58722_14775,58722,05-07-2017,Margaret,Thurman,Men's Footwear,Corporate,Men's Footwear,LATAM,Men's Footwear,Bakersfield,United States,10472,CA,93307,Caribbean,5,129.9900055,9.359999657
C_60202_14776,60202,28-05-2017,Mary,Jackson,Men's Footwear,Corporate,Men's Footwear,LATAM,Men's Footwear,Lakewood,United States,6574,NJ,8701,Caribbean,5,129.9900055,26.57999992
C_55072_14777,55072,14-03-2017,Victoria,Tron,Cardio Equipment,Corporate,Cardio Equipment,LATAM,Cardio Equipment,Lake Forest,United States,2891,CA,92630,Central America,5,769,12.47999954
C_57232_14778,57232,15-04-2017,James,Ducich,Indoor/Outdoor Games,Corporate,Indoor/Outdoor Games,LATAM,Indoor/Outdoor Games,Moreno Valley,United States,713,CA,92557,Central America,5,49.97999954,23.03000069
C_53337_14779,53337,17-02-2017,Mary,Reese,Fishing,Corporate,Fishing,LATAM,Fishing,Pasadena,United States,9898,MD,21122,Central America,5,399.980011,64.12000275
C_57172_14780,57172,14-04-2017,Raymond,Ryan,Cleats,Corporate,Cleats,LATAM,Cleats,Loveland,United States,10784,OH,45140,Central America,5,59.99000168,16.70000076
C_57372_14781,57372,17-04-2017,Lori,Preis,Fishing,Corporate,Fishing,LATAM,Fishing,Cleveland,United States,3903,OH,44118,Central America,5,399.980011,43.38999939
C_52637_14782,52637,02-07-2017,Jack,Pisteka,Camping & Hiking,Corporate,Camping & Hiking,LATAM,Camping & Hiking,Columbia,United States,7016,MO,65203,South America,5,299.980011,-244.7799988
C_56287_14783,56287,04-01-2017,Catherine,Zeldin,Men's Footwear,Corporate,Men's Footwear,LATAM,Men's Footwear,Lancaster,United States,721,SC,29720,South America,5,129.9900055,-87.34999847
C_57847_14784,57847,24-04-2017,Benjamin,Ryan,Kids' Golf Clubs,Corporate,Kids' Golf Clubs,LATAM,Kids' Golf Clubs,Billings,United States,9548,MT,59102,Central America,5,199.9900055,-21.46999931
C_58542_14785,58542,05-04-2017,David,Kane,Golf Apparel,Corporate,Golf Apparel,LATAM,Golf Apparel,Grand Prairie,United States,9448,TX,75052,Central America,5,129.9900055,-3.579999924
C_57072_14786,57072,13-04-2017,Mary,Crier,Men's Footwear,Corporate,Men's Footwear,LATAM,Men's Footwear,Lenoir,United States,7875,NC,28645,South America,5,129.9900055,43.22000122
C_60162_14787,60162,28-05-2017,Mary,Martin,Cleats,Corporate,Cleats,LATAM,Cleats,Brooklyn,United States,7528,NY,11209,South America,5,59.99000168,18.52000046
C_56017_14788,56017,28-03-2017,Stephen,Takahito,Camping & Hiking,Corporate,Camping & Hiking,LATAM,Camping & Hiking,Encinitas,United States,5100,CA,92024,Central America,5,299.980011,73.70999908
C_57537_14789,57537,19-04-2017,Jerry,Perrino,Camping & Hiking,Corporate,Camping & Hiking,LATAM,Camping & Hiking,Martinsburg,United States,5561,WV,25401,Central America,5,299.980011,-217.4299927
C_57072_14790,57072,13-04-2017,Mary,Hazard,Men's Footwear,Corporate,Men's Footwear,LATAM,Men's Footwear,Lenoir,United States,7875,NC,28645,South America,5,129.9900055,39.31000137
C_60797_14791,60797,06-06-2017,David,Carlisle,Men's Footwear,Corporate,Men's Footwear,LATAM,Men's Footwear,Brooklyn,United States,7305,NY,11212,Caribbean,5,129.9900055,60.45000076
C_54637_14792,54637,03-08-2017,Christopher,Reed,Men's Footwear,Corporate,Men's Footwear,LATAM,Men's Footwear,San Francisco,United States,10236,CA,94112,Central America,5,129.9900055,59.24000168
C_53047_14793,53047,13-02-2017,Mary,Currie,Men's Footwear,Corporate,Men's Footwear,LATAM,Men's Footwear,Fond Du Lac,United States,11012,WI,54935,Central America,5,129.9900055,53.18999863
C_57502_14794,57502,19-04-2017,Mary,Schnelling,Women's Apparel,Corporate,Women's Apparel,LATAM,Women's Apparel,Jacksonville,United States,2441,NC,28540,South America,5,50,21.86000061
C_56287_14795,56287,04-01-2017,Catherine,Cortes,Cleats,Corporate,Cleats,LATAM,Cleats,Lancaster,United States,721,SC,29720,South America,5,59.99000168,15.06000042
C_56017_14796,56017,28-03-2017,Stephen,Lacy,Men's Footwear,Corporate,Men's Footwear,LATAM,Men's Footwear,Encinitas,United States,5100,CA,92024,Central America,5,129.9900055,10.28999996
C_55637_14797,55637,23-03-2017,Mary,Flanagan,Women's Apparel,Corporate,Women's Apparel,LATAM,Women's Apparel,La Mirada,United States,4678,CA,90638,South America,5,50,17.05999947
C_52792_14798,52792,02-09-2017,Debra,Russell,Water Sports,Corporate,Water Sports,LATAM,Water Sports,Colorado Springs,United States,11462,CO,80918,South America,5,450,22.20000076
C_55212_14799,55212,16-03-2017,Emma,Willingham,Indoor/Outdoor Games,Corporate,Indoor/Outdoor Games,LATAM,Indoor/Outdoor Games,Hanover,United States,8612,PA,17331,Caribbean,5,49.97999954,3.960000038
C_56017_14800,56017,28-03-2017,Stephen,Weiss,Water Sports,Corporate,Water Sports,LATAM,Water Sports,Encinitas,United States,5100,CA,92024,Central America,5,450,9
C_57117_14801,57117,13-04-2017,Katherine,Ashbrook,Water Sports,Corporate,Water Sports,LATAM,Water Sports,Escondido,United States,10643,CA,92025,Central America,5,450,48.59999847
C_57372_14802,57372,17-04-2017,Lori,Norvell,Men's Footwear,Corporate,Men's Footwear,LATAM,Men's Footwear,Cleveland,United States,3903,OH,44118,Central America,5,129.9900055,-187.1900024
C_58542_14803,58542,05-04-2017,David,Takahito,Fishing,Corporate,Fishing,LATAM,Fishing,Grand Prairie,United States,9448,TX,75052,Central America,5,399.980011,49.68000031
C_53152_14804,53152,14-02-2017,Mary,Ashbrook,Camping & Hiking,Corporate,Camping & Hiking,LATAM,Camping & Hiking,Hickory,United States,11667,NC,28601,South America,5,299.980011,124.1900024
C_51827_14805,51827,26-01-2017,Mary,Myrick,Fishing,Corporate,Fishing,LATAM,Fishing,El Paso,United States,3406,TX,79927,South America,5,399.980011,121.6699982
C_55212_14806,55212,16-03-2017,Emma,Nelson,Fishing,Corporate,Fishing,LATAM,Fishing,Hanover,United States,8612,PA,17331,Caribbean,5,399.980011,116.1500015
C_59667_14807,59667,20-05-2017,Nancy,Castell,Lacrosse,Corporate,Lacrosse,LATAM,Lacrosse,Pomona,United States,9206,CA,91767,Central America,5,99.98999786,23.76000023
C_55482_14808,55482,20-03-2017,Mary,Martin,Men's Footwear,Corporate,Men's Footwear,LATAM,Men's Footwear,Los Angeles,United States,6688,CA,90003,Central America,5,129.9900055,53.75999832
C_54712_14809,54712,03-09-2017,Mary,Jones,Indoor/Outdoor Games,Corporate,Indoor/Outdoor Games,LATAM,Indoor/Outdoor Games,Broomfield,United States,170,CO,80020,Central America,5,49.97999954,11
C_52547_14810,52547,02-06-2017,Mary,Federle,Fishing,Corporate,Fishing,LATAM,Fishing,Dearborn,United States,12397,MI,48126,Central America,5,399.980011,119.6699982
C_53177_14811,53177,15-02-2017,Mary,Airdo,Men's Footwear,Corporate,Men's Footwear,LATAM,Men's Footwear,Painesville,United States,1891,OH,44077,Central America,5,129.9900055,37.18000031
C_58542_14812,58542,05-04-2017,David,Garverick,Fishing,Corporate,Fishing,LATAM,Fishing,Grand Prairie,United States,9448,TX,75052,Central America,5,399.980011,127.7699966
C_61242_14813,61242,06-12-2017,Robert,Kriz,Water Sports,Corporate,Water Sports,LATAM,Water Sports,Ogden,United States,5067,UT,84404,Central America,5,450,59.49000168
C_53082_14814,53082,13-02-2017,Hannah,Atkinson,Fishing,Corporate,Fishing,LATAM,Fishing,Los Angeles,United States,8156,CA,90044,South America,5,399.980011,123.1900024
C_60827_14815,60827,06-06-2017,Mary,Caudle,Fishing,Corporate,Fishing,LATAM,Fishing,Richmond,United States,8835,TX,77469,South America,5,399.980011,168.9499969
C_58817_14816,58817,05-08-2017,Christian,Noonan,Fishing,Corporate,Fishing,LATAM,Fishing,Salt Lake City,United States,9875,UT,84119,Caribbean,5,399.980011,170.5099945
C_57117_14817,57117,13-04-2017,Katherine,Brown,Men's Footwear,Corporate,Men's Footwear,LATAM,Men's Footwear,Escondido,United States,10643,CA,92025,Central America,5,129.9900055,-197.9100037
C_57342_14818,57342,17-04-2017,Mary,Fox,Water Sports,Corporate,Water Sports,LATAM,Water Sports,Honolulu,United States,2769,HI,96817,Central America,5,450,45.24000168
C_53177_14819,53177,15-02-2017,Mary,Arnett,Men's Footwear,Corporate,Men's Footwear,LATAM,Men's Footwear,Painesville,United States,1891,OH,44077,Central America,5,129.9900055,9.949999809
C_53047_14820,53047,13-02-2017,Mary,Smith,Cleats,Corporate,Cleats,LATAM,Cleats,Fond Du Lac,United States,11012,WI,54935,Central America,5,59.99000168,25.5699997
C_58817_14821,58817,05-08-2017,Christian,Goldwyn,Fishing,Corporate,Fishing,LATAM,Fishing,Salt Lake City,United States,9875,UT,84119,Caribbean,5,399.980011,98.59999847
C_57117_14822,57117,13-04-2017,Katherine,Luxemburg,Men's Footwear,Corporate,Men's Footwear,LATAM,Men's Footwear,Escondido,United States,10643,CA,92025,Central America,5,129.9900055,26.52000046
C_55587_14823,55587,22-03-2017,Ryan,Hughes,Water Sports,Corporate,Water Sports,LATAM,Water Sports,Costa Mesa,United States,2829,CA,92626,Central America,5,450,-123.2399979
C_51602_14824,51602,23-01-2017,Margaret,Garza,Water Sports,Corporate,Water Sports,LATAM,Water Sports,Bakersfield,United States,10472,CA,93307,Central America,5,450,27.70999908
C_55407_14825,55407,19-03-2017,Helen,Shillingsburg,Cleats,Corporate,Cleats,LATAM,Cleats,Strongsville,United States,6970,OH,44136,Central America,5,59.99000168,17.23999977
C_54332_14826,54332,03-04-2017,Brandon,Grady,Women's Apparel,Corporate,Women's Apparel,LATAM,Women's Apparel,Palatine,United States,7307,IL,60067,South America,5,50,12.32999992
C_51827_14827,51827,26-01-2017,Mary,Thornton,Women's Apparel,Corporate,Women's Apparel,LATAM,Women's Apparel,El Paso,United States,3406,TX,79927,South America,5,50,11.47999954
C_51827_14828,51827,26-01-2017,Mary,Prescott,Women's Apparel,Corporate,Women's Apparel,LATAM,Women's Apparel,El Paso,United States,3406,TX,79927,South America,5,50,12.18000031
C_58722_14829,58722,05-07-2017,Margaret,Hudgings,Cleats,Corporate,Cleats,LATAM,Cleats,Bakersfield,United States,10472,CA,93307,Caribbean,5,59.99000168,5.630000114
C_54637_14830,54637,03-08-2017,Christopher,Dunbar,Cleats,Corporate,Cleats,LATAM,Cleats,San Francisco,United States,10236,CA,94112,Central America,5,59.99000168,12.44999981
C_55987_14831,55987,28-03-2017,Shirley,Tran,Water Sports,Corporate,Water Sports,LATAM,Water Sports,Detroit,United States,4834,MI,48219,Central America,5,450,-110.7200012
C_57172_14832,57172,14-04-2017,Raymond,Franz,Men's Footwear,Corporate,Men's Footwear,LATAM,Men's Footwear,Loveland,United States,10784,OH,45140,Central America,5,129.9900055,30.20999908
C_61242_14833,61242,06-12-2017,Robert,Ferguson,Women's Apparel,Corporate,Women's Apparel,LATAM,Women's Apparel,Ogden,United States,5067,UT,84404,Central America,5,50,15.06000042
C_60467_14834,60467,06-01-2017,Mary,Brennan,Fishing,Corporate,Fishing,LATAM,Fishing,Huntington Park,United States,5175,CA,90255,South America,5,399.980011,109.5500031
C_57502_14835,57502,19-04-2017,Mary,Schild,Cleats,Corporate,Cleats,LATAM,Cleats,Jacksonville,United States,2441,NC,28540,South America,5,59.99000168,22.89999962
C_57072_14836,57072,13-04-2017,Mary,Hendricks,Women's Apparel,Corporate,Women's Apparel,LATAM,Women's Apparel,Lenoir,United States,7875,NC,28645,South America,5,50,16.19000053
C_60162_14837,60162,28-05-2017,Mary,Dawkins,Men's Footwear,Corporate,Men's Footwear,LATAM,Men's Footwear,Brooklyn,United States,7528,NY,11209,South America,5,129.9900055,10.78999996
C_57172_14838,57172,14-04-2017,Raymond,Zrebassa,Men's Footwear,Corporate,Men's Footwear,LATAM,Men's Footwear,Loveland,United States,10784,OH,45140,Central America,5,129.9900055,44.77000046
C_57172_14839,57172,14-04-2017,Raymond,DeCherney,Water Sports,Corporate,Water Sports,LATAM,Water Sports,Loveland,United States,10784,OH,45140,Central America,5,450,50.84000015
C_60537_14840,60537,06-02-2017,Nathan,McNair,Men's Footwear,Corporate,Men's Footwear,LATAM,Men's Footwear,Antioch,United States,5045,TN,37013,Central America,5,129.9900055,28.78000069
C_60162_14841,60162,28-05-2017,Mary,Bailliet,Fishing,Corporate,Fishing,LATAM,Fishing,Brooklyn,United States,7528,NY,11209,South America,5,399.980011,-541.1699829
C_55482_14842,55482,20-03-2017,Mary,Williams,Fishing,Corporate,Fishing,LATAM,Fishing,Los Angeles,United States,6688,CA,90003,Central America,5,399.980011,53.43999863
C_61507_14843,61507,16-06-2017,Stephen,Medina,Men's Footwear,Corporate,Men's Footwear,LATAM,Men's Footwear,Encinitas,United States,5100,CA,92024,South America,5,129.9900055,29.12000084
C_55872_14844,55872,26-03-2017,Mary,Bickford,Men's Footwear,Corporate,Men's Footwear,LATAM,Men's Footwear,North Richland Hills,United States,6180,TX,76180,Central America,5,129.9900055,43.86999893
C_52792_14845,52792,02-09-2017,Debra,Smith,Men's Footwear,Corporate,Men's Footwear,LATAM,Men's Footwear,Colorado Springs,United States,11462,CO,80918,South America,5,129.9900055,19.5
C_60827_14846,60827,06-06-2017,Mary,Rosenblatt,Men's Footwear,Corporate,Men's Footwear,LATAM,Men's Footwear,Richmond,United States,8835,TX,77469,South America,5,129.9900055,2.920000076
C_59302_14847,59302,15-05-2017,Jerry,Paige,Men's Footwear,Corporate,Men's Footwear,LATAM,Men's Footwear,Honolulu,United States,11819,HI,96816,Central America,5,129.9900055,60.47999954
C_55007_14848,55007,13-03-2017,Austin,D'Ascenzo,Cleats,Corporate,Cleats,LATAM,Cleats,Los Angeles,United States,6328,CA,90066,Central America,5,59.99000168,15.86999989
C_60982_14849,60982,06-09-2017,Mary,Ordway,Cleats,Corporate,Cleats,LATAM,Cleats,Seattle,United States,4874,WA,98115,Central America,5,59.99000168,20.57999992
C_55252_14850,55252,17-03-2017,Mary,Flashing,Water Sports,Corporate,Water Sports,LATAM,Water Sports,Strongsville,United States,1405,OH,44136,Central America,5,450,-46.16999817
C_60982_14851,60982,06-09-2017,Mary,Daniels,Water Sports,Corporate,Water Sports,LATAM,Water Sports,Seattle,United States,4874,WA,98115,Central America,5,450,67.90000153
C_59902_14852,59902,24-05-2017,Mary,Derr,Fishing,Corporate,Fishing,LATAM,Fishing,Moreno Valley,United States,11882,CA,92553,Central America,5,399.980011,124.7900009
C_55687_14853,55687,23-03-2017,Karen,Guthrie,Women's Apparel,Corporate,Women's Apparel,LATAM,Women's Apparel,Buffalo,United States,7643,NY,14215,Central America,5,50,21.26000023
C_55252_14854,55252,17-03-2017,Mary,McCarthy,Cleats,Corporate,Cleats,LATAM,Cleats,Strongsville,United States,1405,OH,44136,Central America,5,59.99000168,15.59000015
C_52977_14855,52977,02-12-2017,Kelly,Norvell,Camping & Hiking,Corporate,Camping & Hiking,LATAM,Camping & Hiking,Virginia Beach,United States,8453,VA,23455,Central America,5,299.980011,-213.9799957
C_60837_14856,60837,06-07-2017,Steven,Chung,Baseball & Softball,Corporate,Baseball & Softball,LATAM,Baseball & Softball,Carol Stream,United States,10339,IL,60188,South America,5,159.9900055,-174.7100067
